CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS
1642259,Alex Sarr,1610612764,WAS,C,20.0,41,41,0.735,7.2,13.39,0.537,0.559,-0.022
1642270,Donovan Clingan,1610612757,POR,C,22.0,55,55,0.644,6.51,13.11,0.497,0.561,-0.064
203999,Nikola Jokić,1610612743,DEN,C,31.0,43,43,0.733,7.23,13.09,0.552,0.552,0.0
203497,Rudy Gobert,1610612750,MIN,C,33.0,57,57,0.729,5.93,12.56,0.472,0.556,-0.084
1643133,Lawson Lovering,1610612763,MEM,C,22.0,2,2,0.926,6.5,12.5,0.52,0.593,-0.073
1630578,Alperen Sengun,1610612745,HOU,C,23.0,50,50,0.68,6.46,11.96,0.54,0.564,-0.024
1630596,Evan Mobley,1610612739,CLE,C,24.0,46,46,0.684,5.63,11.74,0.48,0.562,-0.082
1628436,Luke Kornet,1610612759,SAS,C-F,30.0,49,49,0.73,5.67,11.47,0.495,0.565,-0.071
1627826,Ivica Zubac,1610612754,IND,C,28.0,43,43,0.731,5.58,11.44,0.488,0.561,-0.073
1627734,Domantas Sabonis,1610612758,SAC,F-C,29.0,19,19,0.761,7.11,11.42,0.622,0.578,0.044
202696,Nikola Vučević,1610612738,BOS,C,35.0,56,56,0.689,6.05,11.38,0.532,0.563,-0.031
203954,Joel Embiid,1610612755,PHI,C-F,31.0,33,33,0.713,5.79,11.21,0.516,0.551,-0.035
1631117,Walker Kessler,1610612762,UTA,C,24.0,5,5,0.714,6.0,11.0,0.545,0.572,-0.026
1641705,Victor Wembanyama,1610612759,SAS,F-C,22.0,45,45,0.65,5.16,10.98,0.47,0.565,-0.096
1626167,Myles Turner,1610612749,MIL,C-F,29.0,54,54,0.723,5.67,10.89,0.52,0.553,-0.033
1642852,Derik Queen,1610612740,NOP,C,21.0,59,59,0.675,5.92,10.81,0.547,0.569,-0.022
203076,Anthony Davis,1610612764,WAS,F-C,32.0,20,20,0.69,5.3,10.8,0.491,0.556,-0.066
1631099,Keegan Murray,1610612758,SAC,F,25.0,23,23,0.744,6.09,10.35,0.588,0.559,0.03
1629028,Deandre Ayton,1610612747,LAL,C,27.0,50,50,0.736,5.58,10.34,0.54,0.55,-0.01
1629029,Luka Dončić,1610612747,LAL,F-G,27.0,46,46,0.617,5.91,10.2,0.58,0.546,0.034
1631096,Chet Holmgren,1610612760,OKC,C-F,23.0,52,52,0.702,4.58,10.06,0.455,0.553,-0.098
1629023,P.J. Washington,1610612742,DAL,F,27.0,42,41,0.668,5.38,9.98,0.539,0.552,-0.013
1630168,Onyeka Okongwu,1610612737,ATL,F-C,25.0,55,55,0.663,5.6,9.96,0.562,0.561,0.001
1628976,Wendell Carter Jr.,1610612753,ORL,C-F,26.0,56,56,0.763,5.13,9.93,0.516,0.558,-0.042
1631109,Mark Williams,1610612756,PHX,C,24.0,55,55,0.69,5.87,9.8,0.599,0.564,0.035
1641750,Ryan Kalkbrenner,1610612766,CHA,C,24.0,48,48,0.729,5.08,9.56,0.532,0.558,-0.026
1629651,Nic Claxton,1610612751,BKN,C,26.0,54,54,0.708,4.89,9.5,0.515,0.556,-0.041
1642843,Cooper Flagg,1610612742,DAL,F,19.0,49,49,0.621,4.98,9.41,0.529,0.548,-0.018
204001,Kristaps Porziņģis,1610612744,GSW,F-C,30.0,18,18,0.681,4.44,9.39,0.473,0.563,-0.09
1642273,Kyshawn George,1610612764,WAS,F,22.0,46,46,0.583,4.91,9.33,0.527,0.551,-0.024
1641739,Toumani Camara,1610612757,POR,F,25.0,60,60,0.651,5.4,9.28,0.582,0.547,0.035
1641824,Matas Buzelis,1610612741,CHI,F,21.0,60,60,0.65,4.73,9.25,0.512,0.545,-0.033
1630567,Scottie Barnes,1610612761,TOR,F-G,24.0,57,57,0.636,5.12,9.25,0.554,0.549,0.005
1642875,Maxime Raynaud,1610612758,SAC,C,22.0,53,52,0.703,5.34,9.23,0.579,0.564,0.015
1627751,Jakob Poeltl,1610612761,TOR,C,30.0,25,25,0.703,4.88,9.2,0.53,0.558,-0.028
1641744,Zach Edey,1610612763,MEM,C,23.0,11,11,0.759,3.82,9.18,0.416,0.553,-0.137
1630183,Jaden McDaniels,1610612750,MIN,F,25.0,58,57,0.632,4.5,9.1,0.494,0.553,-0.059
1628386,Jarrett Allen,1610612739,CLE,C,27.0,49,49,0.701,4.63,9.06,0.511,0.571,-0.06
1641730,Noah Clowney,1610612751,BKN,F-C,21.0,53,53,0.658,5.34,9.06,0.59,0.548,0.042
1629639,Tyler Herro,1610612748,MIA,G,26.0,15,15,0.711,4.67,9.0,0.519,0.525,-0.007
1630583,Santi Aldama,1610612763,MEM,F-C,25.0,43,43,0.638,4.98,8.98,0.554,0.557,-0.003
1642851,Kon Knueppel,1610612766,CHA,G-F,20.0,59,59,0.675,4.36,8.97,0.486,0.544,-0.059
1631217,Moussa Diabaté,1610612766,CHA,F,24.0,52,52,0.674,4.87,8.9,0.546,0.56,-0.014
1628991,Jaren Jackson Jr.,1610612762,UTA,F-C,26.0,48,48,0.593,4.35,8.85,0.492,0.553,-0.062
1627783,Pascal Siakam,1610612754,IND,F,31.0,52,52,0.64,5.02,8.81,0.57,0.554,0.016
1629655,Daniel Gafford,1610612742,DAL,F-C,27.0,42,42,0.707,4.79,8.79,0.545,0.565,-0.02
1630700,Dyson Daniels,1610612737,ATL,G,22.0,58,58,0.613,4.59,8.78,0.523,0.541,-0.019
1630166,Deni Avdija,1610612757,POR,F,25.0,48,47,0.693,4.63,8.71,0.531,0.548,-0.017
1630559,Austin Reaves,1610612747,LAL,G,27.0,32,32,0.65,4.94,8.69,0.568,0.541,0.028
1626157,Karl-Anthony Towns,1610612752,NYK,C-F,30.0,56,56,0.653,4.43,8.68,0.51,0.556,-0.046
1641710,Anthony Black,1610612753,ORL,G,22.0,58,58,0.648,4.79,8.66,0.554,0.539,0.015
1631212,Peyton Watson,1610612743,DEN,G,23.0,49,48,0.637,4.65,8.61,0.54,0.54,0.0
1629638,Nickeil Alexander-Walker,1610612737,ATL,G,27.0,58,58,0.657,4.91,8.6,0.571,0.538,0.033
1628401,Derrick White,1610612738,BOS,G,31.0,57,57,0.588,4.3,8.6,0.5,0.536,-0.036
203500,Steven Adams,1610612745,HOU,C,32.0,32,32,0.698,4.19,8.59,0.487,0.567,-0.079
203994,Jusuf Nurkić,1610612762,UTA,C,31.0,41,41,0.632,4.85,8.59,0.565,0.571,-0.005
1628389,Bam Adebayo,1610612748,MIA,C-F,28.0,52,52,0.626,4.27,8.58,0.498,0.556,-0.059
1629674,Neemias Queta,1610612738,BOS,C,26.0,55,55,0.681,4.13,8.56,0.482,0.56,-0.078
1631095,Jabari Smith Jr.,1610612745,HOU,F,22.0,57,57,0.644,4.33,8.56,0.506,0.548,-0.041
1628404,Josh Hart,1610612752,NYK,G,30.0,48,48,0.602,4.71,8.54,0.551,0.548,0.004
1631094,Paolo Banchero,1610612753,ORL,F,23.0,48,48,0.628,4.54,8.42,0.54,0.553,-0.013
1630552,Jalen Johnson,1610612737,ATL,F,24.0,54,54,0.646,4.69,8.39,0.558,0.555,0.004
1628392,Isaiah Hartenstein,1610612760,OKC,C-F,27.0,33,33,0.719,3.67,8.36,0.438,0.552,-0.114
1642845,VJ Edgecombe,1610612755,PHI,G,20.0,55,55,0.643,4.56,8.35,0.547,0.541,0.006
203110,Draymond Green,1610612744,GSW,F,35.0,48,48,0.671,4.21,8.31,0.506,0.558,-0.052
1642276,Kel'el Ware,1610612748,MIA,C,21.0,56,56,0.686,4.54,8.25,0.55,0.572,-0.022
1630695,Micah Potter,1610612754,IND,C,27.0,26,26,0.709,4.77,8.23,0.579,0.56,0.02
203952,Andrew Wiggins,1610612748,MIA,F,31.0,54,54,0.583,4.46,8.17,0.546,0.545,0.001
1630643,Jay Huff,1610612754,IND,C,28.0,59,59,0.721,4.32,8.14,0.531,0.56,-0.029
1630595,Cade Cunningham,1610612765,DET,G,24.0,52,52,0.585,4.13,8.12,0.509,0.539,-0.029
1631108,Max Christie,1610612742,DAL,G,23.0,54,54,0.659,4.35,8.09,0.538,0.543,-0.005
201935,James Harden,1610612739,CLE,G,36.0,51,51,0.624,4.47,8.08,0.553,0.546,0.007
1627750,Jamal Murray,1610612743,DEN,G,29.0,54,54,0.57,4.78,8.07,0.592,0.535,0.057
1631105,Jalen Duren,1610612765,DET,C,22.0,48,48,0.644,4.04,8.0,0.505,0.557,-0.052
1631170,Jaime Jaquez Jr.,1610612748,MIA,G,25.0,55,55,0.615,4.15,7.98,0.519,0.539,-0.02
1631222,Jake LaRavia,1610612747,LAL,F,24.0,58,58,0.655,4.48,7.98,0.562,0.543,0.019
1641706,Brandon Miller,1610612766,CHA,F,23.0,43,43,0.636,3.95,7.95,0.497,0.545,-0.048
1630530,Trey Murphy III,1610612740,NOP,F,25.0,52,52,0.581,4.71,7.94,0.593,0.554,0.039
1642928,Dylan Cardwell,1610612758,SAC,C,24.0,29,29,0.744,3.83,7.93,0.483,0.556,-0.073
1628969,Mikal Bridges,1610612752,NYK,G-F,29.0,60,60,0.643,4.12,7.92,0.52,0.542,-0.022
1630581,Josh Giddey,1610612741,CHI,G,23.0,39,39,0.586,4.33,7.92,0.547,0.545,0.002
1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,33,33,0.565,4.18,7.91,0.529,0.542,-0.013
1629614,Andrew Nembhard,1610612754,IND,G-F,26.0,47,47,0.68,4.77,7.87,0.605,0.54,0.065
1631157,Ryan Rollins,1610612749,MIL,G,23.0,56,56,0.592,4.07,7.75,0.525,0.535,-0.01
1641718,Keyonte George,1610612762,UTA,G,22.0,48,48,0.591,5.02,7.75,0.648,0.547,0.101
1628374,Lauri Markkanen,1610612762,UTA,F-C,28.0,42,42,0.633,4.21,7.67,0.55,0.55,0.0
1628384,OG Anunoby,1610612752,NYK,F-G,28.0,46,46,0.583,4.04,7.67,0.527,0.542,-0.015
1631230,Dominick Barlow,1610612755,PHI,F,22.0,48,48,0.655,3.98,7.67,0.519,0.546,-0.027
203932,Aaron Gordon,1610612743,DEN,F,30.0,23,23,0.654,4.13,7.65,0.54,0.559,-0.019
201143,Al Horford,1610612744,GSW,C-F,39.0,37,37,0.67,4.11,7.62,0.539,0.554,-0.015
1630532,Franz Wagner,1610612753,ORL,F,24.0,28,28,0.593,4.07,7.61,0.535,0.546,-0.011
1626162,Kelly Oubre Jr.,1610612755,PHI,F-G,30.0,37,37,0.608,4.19,7.59,0.552,0.542,0.009
201572,Brook Lopez,1610612746,LAC,C,37.0,51,51,0.732,3.59,7.57,0.474,0.565,-0.091
1629628,RJ Barrett,1610612761,TOR,F-G,25.0,35,34,0.599,3.89,7.54,0.515,0.545,-0.03
1630174,Aaron Nesmith,1610612754,IND,G-F,26.0,33,33,0.629,3.91,7.45,0.524,0.546,-0.022
203944,Julius Randle,1610612750,MIN,F-C,31.0,60,60,0.634,4.05,7.43,0.545,0.557,-0.012
201599,DeAndre Jordan,1610612740,NOP,C,37.0,5,5,0.673,2.8,7.4,0.378,0.555,-0.177
1630572,Sandro Mamukelashvili,1610612761,TOR,F-C,26.0,57,57,0.661,3.82,7.37,0.519,0.55,-0.031
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G,27.0,49,49,0.601,3.55,7.33,0.485,0.542,-0.057
1630191,Isaiah Stewart,1610612765,DET,F-C,24.0,48,47,0.634,3.46,7.33,0.472,0.545,-0.073
1642263,Reed Sheppard,1610612745,HOU,G,21.0,58,58,0.649,3.97,7.31,0.542,0.533,0.009
1642264,Stephon Castle,1610612759,SAS,G,21.0,49,49,0.648,3.41,7.29,0.468,0.544,-0.076
1631128,Christian Braun,1610612743,DEN,G,24.0,23,23,0.594,3.96,7.26,0.545,0.548,-0.003
1631260,AJ Green,1610612749,MIL,G,26.0,54,54,0.575,3.89,7.2,0.54,0.538,0.002
1629008,Michael Porter Jr.,1610612751,BKN,F,27.0,47,47,0.676,4.15,7.19,0.577,0.554,0.023
1630591,Jalen Suggs,1610612753,ORL,G,24.0,35,35,0.647,4.09,7.17,0.57,0.545,0.024
1630178,Tyrese Maxey,1610612755,PHI,G,25.0,57,57,0.566,3.86,7.16,0.539,0.54,-0.001
203083,Andre Drummond,1610612755,PHI,C,32.0,43,43,0.7,4.26,7.07,0.602,0.568,0.034
202331,Paul George,1610612755,PHI,F,35.0,27,27,0.641,3.89,7.07,0.55,0.54,0.009
203468,CJ McCollum,1610612737,ATL,G,34.0,56,56,0.563,3.93,7.05,0.557,0.543,0.014
1628973,Jalen Brunson,1610612752,NYK,G,29.0,54,54,0.543,4.33,7.04,0.616,0.539,0.077
1631221,Collin Gillespie,1610612756,PHX,G,26.0,59,59,0.636,3.97,7.02,0.565,0.54,0.025
1641778,Leaky Black,1610612764,WAS,F,26.0,1,1,0.636,2.0,7.0,0.286,0.576,-0.291
1629111,Jock Landale,1610612737,ATL,C,30.0,54,54,0.712,3.81,6.96,0.548,0.564,-0.017
1629731,Dean Wade,1610612739,CLE,F-C,29.0,47,47,0.678,3.23,6.96,0.465,0.535,-0.07
1628415,Dillon Brooks,1610612756,PHX,G-F,30.0,50,50,0.582,3.84,6.94,0.553,0.547,0.007
1642366,Quinten Post,1610612744,GSW,C,25.0,58,58,0.691,3.55,6.93,0.512,0.554,-0.042
1628978,Donte DiVincenzo,1610612750,MIN,G,29.0,60,60,0.647,3.77,6.93,0.543,0.544,-0.001
1628960,Grayson Allen,1610612756,PHX,G,30.0,38,38,0.6,3.76,6.84,0.55,0.542,0.008
1642271,Kyle Filipowski,1610612762,UTA,C,22.0,58,56,0.604,4.03,6.83,0.591,0.559,0.032
1626220,Royce O'Neale,1610612756,PHX,F,32.0,60,59,0.622,3.77,6.83,0.551,0.553,-0.002
201142,Kevin Durant,1610612745,HOU,F,37.0,55,55,0.573,3.22,6.82,0.472,0.549,-0.077
1630173,Precious Achiuwa,1610612758,SAC,F,26.0,52,52,0.657,3.81,6.79,0.561,0.561,0.0
1631119,Jaylin Williams,1610612760,OKC,F,23.0,45,45,0.687,3.42,6.78,0.505,0.552,-0.047
1628970,Miles Bridges,1610612766,CHA,F,27.0,55,54,0.591,3.62,6.78,0.534,0.553,-0.019
1630577,Julian Champagnie,1610612759,SAS,F,24.0,59,58,0.65,3.54,6.75,0.525,0.539,-0.014
1642847,Jeremiah Fears,1610612740,NOP,G,19.0,60,60,0.587,3.98,6.75,0.59,0.549,0.041
1642364,Jamir Watkins,1610612764,WAS,F,24.0,27,26,0.711,3.78,6.74,0.56,0.555,0.005
1629636,Darius Garland,1610612746,LAC,G,26.0,26,25,0.576,3.92,6.73,0.583,0.536,0.047
1641726,Dereck Lively II,1610612742,DAL,C,22.0,7,7,0.691,3.86,6.71,0.574,0.547,0.028
1631132,Christian Koloko,1610612737,ATL,C,25.0,21,21,0.766,3.33,6.71,0.496,0.554,-0.057
1631101,Shaedon Sharpe,1610612757,POR,G,22.0,48,48,0.644,4.15,6.71,0.618,0.543,0.075
1629675,Naz Reid,1610612750,MIN,C-F,26.0,59,58,0.653,3.41,6.68,0.51,0.554,-0.044
