CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS
1641748,Andre Jackson Jr.,1610612749,MIL,G,24.0,23,14,0.362,0.35,1.09,0.32,0.337,-0.017
1629162,Jordan McLaughlin,1610612759,SAS,G,29.0,22,14,0.381,0.45,1.09,0.417,0.35,0.067
1630639,A.J. Lawson,1610612761,TOR,G,25.0,11,7,0.375,0.45,1.09,0.417,0.38,0.037
1642859,Jase Richardson,1610612753,ORL,G,20.0,37,18,0.267,0.32,1.05,0.308,0.365,-0.058
1627746,Skal Labissiere,1610612764,WAS,F-C,29.0,3,2,0.15,0.0,1.0,0.0,0.279,-0.279
1642917,Max Shulga,1610612738,BOS,G,23.0,1,1,1.0,0.0,1.0,0.0,0.423,-0.423
1642935,Chucky Hepburn,1610612761,TOR,G,23.0,2,1,0.333,1.0,1.0,1.0,0.376,0.624
1642367,Jonathan Mogbo,1610612761,TOR,F,24.0,17,8,0.27,0.29,1.0,0.294,0.371,-0.077
1641753,Chris Livingston,1610612739,CLE,F,22.0,1,1,0.333,0.0,1.0,0.0,0.364,-0.364
1642403,Isaac Jones,1610612765,DET,F,25.0,3,1,0.429,0.33,1.0,0.333,0.37,-0.036
1631211,Trevor Keels,1610612748,MIA,G,22.0,1,1,1.0,0.0,1.0,0.0,0.281,-0.281
1643133,Lawson Lovering,1610612763,MEM,C,22.0,2,1,0.074,0.0,1.0,0.0,0.3,-0.3
1641787,Tosan Evbuomwan,1610612766,CHA,F,25.0,2,1,0.5,0.0,1.0,0.0,0.37,-0.37
1643018,LJ Cryer,1610612744,GSW,G,24.0,1,1,1.0,1.0,1.0,1.0,0.333,0.667
1630649,Stanley Umude,1610612759,SAS,G,26.0,1,1,1.0,1.0,1.0,1.0,0.4,0.6
1630548,Johnny Juzang,1610612750,MIN,G,24.0,16,12,0.469,0.38,0.94,0.4,0.367,0.033
1641809,Drew Peterson,1610612766,CHA,F,26.0,6,3,0.25,0.17,0.83,0.2,0.331,-0.131
1642404,Chaz Lanier,1610612765,DET,G,24.0,12,6,0.286,0.25,0.83,0.3,0.342,-0.042
1642502,Malevy Leons,1610612744,GSW,F,26.0,6,3,0.417,0.67,0.83,0.8,0.395,0.405
1642443,Jahmir Young,1610612748,MIA,G,25.0,6,3,0.357,0.33,0.83,0.4,0.354,0.046
1631247,Luke Travers,1610612739,CLE,F,24.0,11,7,0.273,0.45,0.82,0.556,0.353,0.203
1642876,Adou Thiero,1610612747,LAL,G,21.0,15,8,0.293,0.47,0.8,0.583,0.357,0.226
204060,Joe Ingles,1610612750,MIN,F-G,38.0,10,4,0.421,0.3,0.8,0.375,0.339,0.036
1630623,Tyson Etienne,1610612751,BKN,G,26.0,5,3,0.333,0.0,0.8,0.0,0.278,-0.278
1641813,Mark Sears,1610612749,MIL,G,24.0,5,3,0.4,0.4,0.8,0.5,0.361,0.139
1629680,Matisse Thybulle,1610612757,POR,G-F,28.0,9,4,0.25,0.22,0.78,0.286,0.388,-0.102
1643024,Chris Mañon,1610612747,LAL,G,24.0,4,3,0.3,0.25,0.75,0.333,0.354,-0.021
1631115,Orlando Robinson,1610612753,ORL,C,25.0,4,2,0.176,0.5,0.75,0.667,0.411,0.256
1642434,Riley Minix,1610612739,CLE,F,25.0,3,2,0.4,0.0,0.67,0.0,0.478,-0.478
1643141,Jahmyl Telfort,1610612746,LAC,G,24.0,3,2,0.286,0.0,0.67,0.0,0.439,-0.439
1642400,Tristan Enaruna,1610612739,CLE,F,24.0,3,2,0.5,0.33,0.67,0.5,0.352,0.149
202066,Garrett Temple,1610612761,TOR,G-F,39.0,8,3,0.385,0.13,0.63,0.2,0.342,-0.142
1630604,E.J. Liddell,1610612751,BKN,F,25.0,8,2,0.333,0.25,0.63,0.4,0.39,0.01
1628502,Nigel Hayes-Davis,1610612756,PHX,F,31.0,18,8,0.212,0.17,0.61,0.273,0.367,-0.094
1641723,Kobe Bufkin,1610612747,LAL,G,22.0,5,3,0.188,0.2,0.6,0.333,0.362,-0.029
1641801,Emanuel Miller,1610612759,SAS,F,25.0,5,2,0.273,0.4,0.6,0.667,0.337,0.329
203648,Thanasis Antetokounmpo,1610612749,MIL,F,33.0,12,5,0.412,0.17,0.58,0.286,0.342,-0.056
1631451,Javonte Cooke,1610612757,POR,G,26.0,16,6,0.243,0.19,0.56,0.333,0.375,-0.042
1631210,Jacob Toppin,1610612737,ATL,F,25.0,2,1,0.5,0.0,0.5,0.0,0.323,-0.323
1631102,TyTy Washington Jr.,1610612746,LAC,G,24.0,4,2,0.167,0.25,0.5,0.5,0.352,0.148
1642402,Enrique Freeman,1610612750,MIN,F,25.0,2,1,0.167,0.0,0.5,0.0,0.143,-0.143
1631216,Caleb Houstan,1610612737,ATL,G,23.0,5,2,0.25,0.4,0.4,1.0,0.306,0.694
1642368,N'Faly Dante,1610612737,ATL,C,24.0,3,1,0.125,0.0,0.33,0.0,0.357,-0.357
1630625,Dalano Banton,1610612738,BOS,F,26.0,3,1,0.2,0.33,0.33,1.0,0.267,0.733
1629646,Charles Bassey,1610612755,PHI,C-F,25.0,3,1,0.1,0.33,0.33,1.0,0.336,0.664
1642359,Pacôme Dadiet,1610612752,NYK,F,20.0,12,3,0.15,0.08,0.25,0.333,0.373,-0.04
1641794,Dillon Jones,1610612752,NYK,F,24.0,5,1,0.125,0.2,0.2,1.0,0.323,0.677
