CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,PLUSMINUS
1641725,Trey Alexander,1610612740,NOP,G,22.0,4,4,0.316,1.25,1.5,0.833,0.536,0.298
1642886,Koby Brea,1610612756,PHX,G,23.0,4,4,0.5,0.5,1.5,0.333,0.585,-0.252
200768,Kyle Lowry,1610612755,PHI,G,39.0,4,4,0.353,0.0,1.5,0.0,0.508,-0.508
1642935,Chucky Hepburn,1610612761,TOR,G,23.0,2,2,0.5,1.0,1.5,0.667,0.511,0.156
1641748,Andre Jackson Jr.,1610612749,MIL,G,24.0,23,17,0.493,0.87,1.48,0.588,0.58,0.009
1642964,Brooks Barnhizer,1610612760,OKC,G,23.0,27,21,0.404,0.67,1.48,0.45,0.571,-0.121
1642885,Mohamed Diawara,1610612752,NYK,F,20.0,41,26,0.427,0.8,1.37,0.589,0.577,0.012
1642358,AJ Johnson,1610612742,DAL,G,21.0,27,18,0.411,0.74,1.37,0.541,0.564,-0.024
1642443,Jahmir Young,1610612748,MIA,G,25.0,6,5,0.571,1.0,1.33,0.75,0.588,0.162
1643141,Jahmyl Telfort,1610612746,LAC,G,24.0,3,2,0.571,0.67,1.33,0.5,0.523,-0.023
1631451,Javonte Cooke,1610612757,POR,G,26.0,16,14,0.568,0.88,1.31,0.667,0.587,0.08
1642282,Hunter Sallis,1610612755,PHI,G,22.0,4,2,0.417,1.0,1.25,0.8,0.569,0.231
1631116,Patrick Baldwin Jr.,1610612758,SAC,F,23.0,4,2,0.455,1.0,1.25,0.8,0.567,0.233
202687,Bismack Biyombo,1610612759,SAS,C,33.0,13,8,0.381,1.0,1.23,0.813,0.588,0.225
1642876,Adou Thiero,1610612747,LAL,G,21.0,15,10,0.439,0.87,1.2,0.722,0.571,0.151
1631216,Caleb Houstan,1610612737,ATL,G,23.0,5,3,0.75,1.0,1.2,0.833,0.613,0.221
1641801,Emanuel Miller,1610612759,SAS,F,25.0,5,4,0.545,0.8,1.2,0.667,0.576,0.091
1630639,A.J. Lawson,1610612761,TOR,G,25.0,11,7,0.406,0.45,1.18,0.385,0.556,-0.172
201569,Eric Gordon,1610612755,PHI,G,37.0,6,4,0.304,0.33,1.17,0.286,0.57,-0.284
1642959,Chris Youngblood,1610612760,OKC,G,24.0,21,12,0.387,0.57,1.14,0.5,0.587,-0.087
1630604,E.J. Liddell,1610612751,BKN,F,25.0,8,6,0.6,0.5,1.13,0.444,0.592,-0.148
1629162,Jordan McLaughlin,1610612759,SAS,G,29.0,22,14,0.381,0.73,1.09,0.667,0.541,0.125
1641998,Trey Jemison III,1610612752,NYK,C,26.0,7,4,0.28,0.71,1.0,0.714,0.591,0.123
1642910,John Tonje,1610612738,BOS,G,24.0,2,1,0.4,1.0,1.0,1.0,0.49,0.511
1642359,Pacôme Dadiet,1610612752,NYK,F,20.0,12,8,0.6,0.5,1.0,0.5,0.536,-0.036
1642403,Isaac Jones,1610612765,DET,F,25.0,3,3,0.429,1.0,1.0,1.0,0.525,0.475
1630625,Dalano Banton,1610612738,BOS,F,26.0,3,3,0.6,0.33,1.0,0.333,0.494,-0.161
1642468,Darius Brown,1610612739,CLE,G,26.0,1,1,1.0,1.0,1.0,1.0,0.537,0.463
1630623,Tyson Etienne,1610612751,BKN,G,26.0,5,4,0.417,0.6,1.0,0.6,0.427,0.173
1642434,Riley Minix,1610612739,CLE,F,25.0,3,3,0.6,0.67,1.0,0.667,0.568,0.098
1641753,Chris Livingston,1610612739,CLE,F,22.0,1,1,0.333,1.0,1.0,1.0,0.576,0.424
1642911,Rocco Zikarsky,1610612750,MIN,C,19.0,1,1,0.5,1.0,1.0,1.0,0.5,0.5
1641732,Colby Jones,1610612765,DET,G,23.0,1,1,1.0,1.0,1.0,1.0,0.688,0.312
201145,Jeff Green,1610612745,HOU,F,39.0,16,10,0.333,0.63,0.94,0.667,0.582,0.084
204060,Joe Ingles,1610612750,MIN,F-G,38.0,10,7,0.474,0.6,0.9,0.667,0.607,0.06
1630322,Lindy Waters III,1610612759,SAS,F,28.0,24,17,0.35,0.5,0.88,0.571,0.6,-0.029
1641752,Bobi Klintman,1610612765,DET,F,22.0,8,3,0.28,0.38,0.88,0.429,0.568,-0.139
1642502,Malevy Leons,1610612744,GSW,F,26.0,6,4,0.417,0.5,0.83,0.6,0.601,-0.001
1641813,Mark Sears,1610612749,MIL,G,24.0,5,4,0.4,0.2,0.8,0.25,0.505,-0.255
1642938,Curtis Jones,1610612743,DEN,G,24.0,5,4,0.364,0.2,0.8,0.25,0.56,-0.31
203648,Thanasis Antetokounmpo,1610612749,MIL,F,33.0,12,8,0.529,0.5,0.75,0.667,0.636,0.03
1630548,Johnny Juzang,1610612750,MIN,G,24.0,16,8,0.375,0.44,0.75,0.583,0.591,-0.008
1642400,Tristan Enaruna,1610612739,CLE,F,24.0,3,2,0.5,0.67,0.67,1.0,0.534,0.467
1642384,Isaiah Crawford,1610612745,HOU,F,24.0,3,1,0.2,0.33,0.67,0.5,0.505,-0.005
1641794,Dillon Jones,1610612752,NYK,F,24.0,5,2,0.375,0.4,0.6,0.667,0.442,0.224
1641810,Antonio Reeves,1610612766,CHA,G,25.0,7,3,0.235,0.29,0.57,0.5,0.497,0.003
202066,Garrett Temple,1610612761,TOR,G-F,39.0,8,4,0.308,0.25,0.5,0.5,0.541,-0.041
1641787,Tosan Evbuomwan,1610612766,CHA,F,25.0,2,1,0.25,0.0,0.5,0.0,0.519,-0.519
1631210,Jacob Toppin,1610612737,ATL,F,25.0,2,1,0.5,0.0,0.5,0.0,0.511,-0.511
1642280,Trentyn Flowers,1610612741,CHI,F,20.0,2,1,0.5,0.5,0.5,1.0,0.634,0.366
1631127,Harrison Ingram,1610612759,SAS,F,23.0,4,1,0.2,0.25,0.25,1.0,1.0,0.0
